class_name,x1,y1,z1,x2,y2,z2,x3,y3,z3,x4,y4,z4,x5,y5,z5,x6,y6,z6,x7,y7,z7,x8,y8,z8,x9,y9,z9,x10,y10,z10,x11,y11,z11,x12,y12,z12,x13,y13,z13,x14,y14,z14,x15,y15,z15,x16,y16,z16,x17,y17,z17,x18,y18,z18,x19,y19,z19,x20,y20,z20,x21,y21,z21
A,0.470539182,0.790325761,4.14E-09,0.526045203,0.756558061,-0.006531082,0.559378862,0.684562206,-0.00739069,0.569944143,0.61562556,-0.013141369,0.580823541,0.562656045,-0.020076653,0.538312554,0.59228605,0.027241409,0.553350091,0.518907547,0.020663019,0.561618268,0.472880185,0.012383657,0.568053186,0.432279348,0.00512165,0.510063469,0.578052163,0.014948653,0.52608794,0.492383987,0.010263275,0.536025524,0.439009309,-0.004306355,0.545896292,0.390910536,-0.016163426,0.48069495,0.579291224,-0.002545327,0.489407301,0.495087415,-0.01305187,0.497051567,0.443523705,-0.030003006,0.506532013,0.399258286,-0.042007349,0.449684203,0.595017374,-0.022479793,0.453321636,0.530177951,-0.034557302,0.460121393,0.488842398,-0.046019997,0.469290882,0.450339556,-0.054596711
A,0.482266515,0.794007182,3.19E-09,0.536460996,0.760208964,-0.008669744,0.569741011,0.686220765,-0.012977708,0.580343544,0.617950678,-0.021532103,0.590989113,0.566246808,-0.03168717,0.546607077,0.594244838,0.012974114,0.562623322,0.522094071,0.000703845,0.571990192,0.476449847,-0.01002914,0.579386353,0.435507864,-0.018437333,0.518885374,0.580777824,0.000448396,0.535771251,0.494446129,-0.010505838,0.546550691,0.440540731,-0.026623504,0.556862473,0.390467167,-0.039158486,0.490378559,0.584070504,-0.016649522,0.500957608,0.498222113,-0.031649999,0.510288894,0.44734779,-0.048809554,0.520795524,0.402197868,-0.06058659,0.460011423,0.602147579,-0.03610732,0.463605732,0.535891891,-0.051145595,0.470030725,0.491989434,-0.063413069,0.478720248,0.449344933,-0.072441988
A,0.488531679,0.794718742,3.58E-09,0.544302702,0.759266257,-0.002409117,0.575645149,0.684678912,-0.002162344,0.585536361,0.616157293,-0.007608595,0.597514272,0.563493788,-0.014731445,0.552617669,0.593845785,0.028193692,0.567673922,0.52086091,0.021028485,0.576152444,0.474118471,0.012583727,0.583032131,0.432286799,0.005151205,0.525355697,0.58110857,0.01342475,0.540864944,0.493415952,0.007560637,0.550564647,0.437527895,-0.007445279,0.559613645,0.38689518,-0.019595731,0.497112781,0.584413648,-0.006091675,0.506344497,0.497362137,-0.017903408,0.514895856,0.444183648,-0.035293128,0.524550021,0.396977127,-0.04747013,0.467260033,0.60236305,-0.027548617,0.470463097,0.536453605,-0.040992022,0.476959437,0.492779195,-0.052987106,0.485316873,0.450330079,-0.061852641
A,0.488785535,0.795415401,4.27E-09,0.542859674,0.759204209,-0.004983522,0.574512064,0.686919987,-0.007115123,0.585446298,0.620265961,-0.014739525,0.596761823,0.568601608,-0.023822313,0.553700566,0.591489077,0.025015121,0.568759799,0.520096064,0.01694515,0.576236904,0.474137932,0.007810616,0.58186543,0.43359977,4.17E-05,0.526579857,0.578992307,0.010921955,0.541729271,0.492743164,0.004551168,0.550492644,0.437553257,-0.01038755,0.558530688,0.387633324,-0.022493709,0.498179942,0.583419144,-0.008080038,0.507243454,0.498601437,-0.019186426,0.515037417,0.447132945,-0.035353452,0.523486912,0.401958108,-0.046975747,0.468085289,0.603081167,-0.029472936,0.471382678,0.538307011,-0.041686203,0.477008522,0.496593535,-0.052514169,0.484133959,0.456485212,-0.06068141
A,0.497800112,0.79851687,3.60E-09,0.553847075,0.761392653,-0.001519074,0.584875345,0.686204195,-0.000880352,0.594423056,0.617080748,-0.006193218,0.60505873,0.5643062,-0.01309377,0.562421322,0.597033381,0.02913383,0.577387691,0.524316967,0.021480113,0.585626245,0.477504551,0.012440828,0.59189868,0.43554759,0.004634108,0.535003781,0.583410561,0.013705436,0.551129639,0.496533722,0.007037088,0.561119795,0.44062224,-0.008843981,0.57048434,0.390011787,-0.021561509,0.506762922,0.585315347,-0.00642202,0.515701234,0.499946296,-0.018663397,0.524245501,0.447145969,-0.036263913,0.533878744,0.401037276,-0.048563719,0.477019936,0.601478219,-0.028486492,0.479545474,0.535302699,-0.041995239,0.485646218,0.492445409,-0.05399755,0.493634462,0.451845825,-0.062926501
A,0.502842605,0.800382853,3.65E-09,0.558793843,0.764578998,-0.001943819,0.590015531,0.688733339,-0.001904289,0.599587679,0.619300365,-0.007688263,0.610174775,0.565919876,-0.015350739,0.566633523,0.597111523,0.026032643,0.581616402,0.523806274,0.017387081,0.591225505,0.47676152,0.007786844,0.598963201,0.434562743,-0.000389603,0.539895713,0.58429122,0.010510574,0.555377007,0.497143924,0.003033556,0.566621661,0.441552699,-0.013150801,0.57720983,0.391421527,-0.02619254,0.512040615,0.587242484,-0.009547678,0.521121323,0.501015127,-0.022512369,0.531114101,0.447976232,-0.040685017,0.542017639,0.401741266,-0.053502578,0.482572943,0.604547381,-0.031485774,0.484446824,0.539335072,-0.045607213,0.490518928,0.496276021,-0.058084823,0.498555392,0.455572069,-0.067422539
A,0.50374645,0.801141024,4.21E-09,0.558045626,0.763497949,-0.00164748,0.589555144,0.689791679,-0.001596839,0.600110292,0.622380197,-0.007872041,0.609969199,0.569771469,-0.015623596,0.56819737,0.593949735,0.031956531,0.581804574,0.522383034,0.025422562,0.590399623,0.476134002,0.016561206,0.59701407,0.435260892,0.008837157,0.541379273,0.581487358,0.016360566,0.55572927,0.497229457,0.012026067,0.565881431,0.442815274,-0.002546426,0.57558167,0.393482268,-0.014578925,0.513281226,0.584919631,-0.004215993,0.52161479,0.501987278,-0.013272442,0.530041218,0.450353026,-0.028697824,0.539434135,0.405510604,-0.04020315,0.483444512,0.602996826,-0.027144359,0.485547423,0.539184809,-0.037692674,0.490482092,0.497504294,-0.047646735,0.497299194,0.458218515,-0.055405043
A,0.516048491,0.800207913,3.18E-09,0.569462597,0.762857497,-0.000290161,0.598811209,0.687753141,-0.000532873,0.608054578,0.619674325,-0.006719047,0.618382871,0.565611839,-0.014844684,0.575788319,0.597414136,0.024098774,0.59118104,0.523436666,0.014949182,0.600976467,0.477275252,0.0057746,0.608895779,0.435811162,-0.001993511,0.549673021,0.585838735,0.007611143,0.565510094,0.498251379,-0.000967638,0.576388359,0.444115639,-0.016249146,0.586970687,0.39540869,-0.028244747,0.522570014,0.589556098,-0.013073809,0.532536268,0.501857698,-0.026696863,0.542606115,0.449520737,-0.043612227,0.553717613,0.403401375,-0.055333324,0.493850529,0.607523978,-0.035401039,0.495490909,0.540734768,-0.050131354,0.50101608,0.495849073,-0.062231246,0.508802414,0.45237419,-0.071125671
A,0.518383861,0.801394224,3.33E-09,0.571837306,0.764478028,-0.00303307,0.602106571,0.690929353,-0.004342999,0.611328423,0.623398781,-0.011342432,0.619371533,0.568219662,-0.02001757,0.579766929,0.597964585,0.025626553,0.595185161,0.525640726,0.017038731,0.605016232,0.478970617,0.007455581,0.612479448,0.43740356,-0.000698824,0.553599298,0.586772382,0.010354403,0.568957448,0.500045955,0.002898309,0.57926923,0.444649965,-0.012910224,0.588648677,0.394930005,-0.025484344,0.526292562,0.591487348,-0.009575537,0.535442531,0.505331397,-0.021997873,0.544940293,0.452701211,-0.03925696,0.555151343,0.406574428,-0.051468544,0.497276634,0.610735774,-0.031550072,0.499975473,0.545767665,-0.04526332,0.506094754,0.501244128,-0.057207614,0.51407963,0.458107769,-0.066122122
A,0.52143997,0.801231265,3.67E-09,0.573676825,0.764015913,-0.002322234,0.603765726,0.690675557,-0.003397447,0.613020539,0.624394834,-0.010628353,0.621010482,0.571216106,-0.019579759,0.582474709,0.59612149,0.028086741,0.595846713,0.52488941,0.019977998,0.605219483,0.478570759,0.010194277,0.612828135,0.437185884,0.001814693,0.556882024,0.584903479,0.012223073,0.571575284,0.500186324,0.005852585,0.582292914,0.445649415,-0.009563091,0.592729807,0.396430016,-0.022037208,0.529938817,0.589364052,-0.008446048,0.538077831,0.505910575,-0.019161522,0.546775758,0.454550266,-0.034946054,0.556522846,0.409405947,-0.04654897,0.501201928,0.60838604,-0.031444237,0.50308013,0.544713736,-0.043470118,0.50812,0.502166152,-0.053977702,0.514960349,0.461502582,-0.062028237
A,0.522009373,0.80071348,3.78E-09,0.574389994,0.76283884,-0.001942407,0.604104578,0.690204978,-0.003089453,0.613459289,0.624096036,-0.010673981,0.622713029,0.570828676,-0.019946225,0.583573639,0.595020652,0.02980699,0.596770585,0.523685932,0.022200234,0.605068564,0.477488995,0.012793054,0.611659229,0.436669618,0.004639071,0.557508886,0.583742201,0.013482,0.571520746,0.499023944,0.007821927,0.581303537,0.444880098,-0.007054564,0.591156244,0.396021366,-0.019148806,0.530179441,0.588327765,-0.007793374,0.537727833,0.505068004,-0.017924925,0.545779705,0.453976929,-0.033241011,0.555081606,0.409136444,-0.044576593,0.501366258,0.60779655,-0.031444207,0.503433585,0.54393822,-0.043062516,0.508450866,0.502261043,-0.053129986,0.515263677,0.462684572,-0.060843829
A,0.524871647,0.800174594,3.47E-09,0.577904224,0.764626265,-0.002769752,0.608898699,0.690284908,-0.003193697,0.618555188,0.622681439,-0.009225897,0.625732601,0.568976045,-0.017009078,0.586614311,0.597520292,0.026074853,0.601549745,0.525666714,0.018055571,0.611575365,0.479325503,0.008896651,0.619193494,0.437734604,0.001109852,0.561565042,0.585297763,0.011360447,0.576982796,0.499589741,0.004753131,0.587371051,0.445125937,-0.010254281,0.596834242,0.396099031,-0.022277802,0.535316765,0.588782012,-0.007969771,0.544388473,0.503542244,-0.019788601,0.553609669,0.451536298,-0.036308125,0.563487113,0.406022191,-0.047975775,0.507390916,0.606719494,-0.029385058,0.509428263,0.542845547,-0.042411443,0.514451981,0.49949342,-0.053732779,0.521258354,0.457800567,-0.062143475
A,0.529368281,0.800698161,3.13E-09,0.582914054,0.764440238,0.000700791,0.614218235,0.690858722,0.00079862,0.624723554,0.624491274,-0.005603026,0.630128562,0.569602728,-0.014028358,0.590823114,0.597593546,0.028559992,0.605462193,0.524842978,0.020455571,0.615687907,0.47815156,0.011049563,0.623652756,0.436451018,0.002949462,0.566262305,0.585641026,0.011397211,0.58164537,0.498904973,0.004639981,0.592665136,0.443480432,-0.010535683,0.602956772,0.394688606,-0.022801921,0.540302515,0.589505255,-0.010162517,0.549248695,0.503742456,-0.021794625,0.559134424,0.450125933,-0.038155563,0.569968581,0.403743565,-0.050026294,0.513031602,0.608085692,-0.033629697,0.514559925,0.543896437,-0.046708148,0.520408928,0.499947548,-0.057899881,0.528382599,0.458487064,-0.066363633
A,0.535465896,0.797826946,3.32E-09,0.5881266,0.76106745,0.004381848,0.616432071,0.689546406,0.005756093,0.625222981,0.625423253,-0.000328125,0.634459317,0.572947562,-0.008378521,0.594710052,0.594265342,0.034130301,0.608547628,0.523664415,0.027520407,0.618559539,0.478902102,0.019032367,0.626808226,0.439044118,0.011470089,0.569949567,0.583552361,0.014942335,0.58415705,0.498283595,0.009584536,0.595181763,0.444712579,-0.004560617,0.606197894,0.396533251,-0.016052542,0.543816268,0.588229716,-0.008605933,0.551548481,0.504076004,-0.018256383,0.560606182,0.452861428,-0.032574013,0.571111262,0.407691479,-0.04323246,0.51635778,0.607682109,-0.033969115,0.518353701,0.542993367,-0.045398656,0.523842931,0.499964863,-0.054921348,0.531624317,0.459020495,-0.062211577
A,0.536817789,0.796837509,3.59E-09,0.588793993,0.759830773,0.003536435,0.616451144,0.689037979,0.004037134,0.624601603,0.625333071,-0.002899576,0.635028601,0.57349813,-0.011714459,0.59589529,0.593106687,0.032724224,0.609575689,0.52341181,0.025404345,0.619115353,0.47859019,0.01647225,0.626902044,0.438858509,0.00868392,0.571083784,0.582577586,0.013614766,0.585040212,0.49840045,0.007668218,0.595597506,0.445047528,-0.006583908,0.606233537,0.396793127,-0.018122502,0.544938564,0.587558448,-0.009929065,0.552163184,0.504155993,-0.019918455,0.56047833,0.453371823,-0.033982452,0.57027632,0.408518821,-0.044455491,0.517233491,0.607288003,-0.035380449,0.518932879,0.54274106,-0.04690719,0.524014175,0.499928564,-0.056206502,0.531365335,0.459170938,-0.063337438
A,0.536074877,0.794981956,3.21E-09,0.589839876,0.759873509,0.003765539,0.618555188,0.689603686,0.004386594,0.627295971,0.625570893,-0.002018571,0.637577116,0.572960317,-0.010533343,0.596784234,0.594276071,0.028993085,0.610665023,0.522685051,0.021101603,0.620530188,0.477226198,0.012057135,0.628703237,0.436673224,0.004195973,0.572542846,0.583902597,0.010305973,0.586568117,0.498090208,0.003378897,0.597652912,0.44386518,-0.011257549,0.608491302,0.395322591,-0.023073195,0.546644092,0.589174032,-0.012312585,0.553787947,0.504045308,-0.023365682,0.562580407,0.452435076,-0.03831327,0.572872341,0.407437623,-0.049298096,0.519364476,0.609249532,-0.036556426,0.52048564,0.54488796,-0.049143318,0.525922716,0.501329601,-0.05926688,0.533758461,0.460171521,-0.066928096
A,0.538233757,0.794947207,3.57E-09,0.590310156,0.759970605,0.001435436,0.618813217,0.689399123,0.000876387,0.627735257,0.625536501,-0.006354761,0.638160408,0.574428856,-0.015454199,0.598774493,0.593342304,0.027233819,0.612600386,0.523322046,0.019013792,0.62214011,0.478604823,0.009867825,0.630084693,0.439177424,0.002001978,0.574027002,0.582816124,0.009471008,0.587930977,0.498158365,0.002797697,0.598601162,0.444463193,-0.011554034,0.609228909,0.395930916,-0.023300849,0.548004329,0.588235617,-0.01253589,0.55537796,0.504276037,-0.023082236,0.563849509,0.453628898,-0.037601404,0.573702753,0.409164727,-0.048442006,0.520570695,0.608509123,-0.036457136,0.521529317,0.544438124,-0.048350234,0.526211619,0.501603305,-0.058111738,0.533328593,0.460722238,-0.065656833
A,0.53847003,0.795752645,3.71E-09,0.59039855,0.76074177,0.001046696,0.618685961,0.689955652,0.000259989,0.627281606,0.625967443,-0.007178258,0.638118684,0.575014591,-0.016466556,0.598614812,0.593637824,0.026860895,0.612664521,0.52344656,0.018371975,0.622169554,0.478576422,0.009067546,0.630065322,0.439033896,0.001103395,0.573842525,0.58309257,0.009161625,0.588125706,0.49832651,0.002142981,0.598761857,0.444513887,-0.012423378,0.609422207,0.395816445,-0.024274781,0.547785521,0.588550508,-0.012830456,0.555407703,0.50448662,-0.02376093,0.563786089,0.453871816,-0.038475189,0.573611915,0.409378111,-0.049367834,0.520264924,0.608930349,-0.036766309,0.521338701,0.544712186,-0.048991334,0.525960743,0.501919627,-0.058923535,0.53306371,0.461046159,-0.066542886
A,0.537820518,0.796518385,3.41E-09,0.589558661,0.760849237,0.002068251,0.617847502,0.690124393,0.0011621,0.626266181,0.626154542,-0.006810575,0.635873973,0.574118614,-0.016750649,0.597996652,0.593027532,0.028477345,0.611574888,0.522921085,0.019782569,0.621011853,0.477657825,0.010102833,0.628756344,0.437837064,0.001858936,0.573381245,0.582553327,0.009746055,0.587591588,0.498121083,0.002656243,0.598320842,0.44417128,-0.01207897,0.609007478,0.395342588,-0.024047365,0.547447503,0.58798635,-0.013336849,0.555216074,0.50406909,-0.024289681,0.563913882,0.452588916,-0.038860869,0.57387203,0.407519758,-0.049719762,0.520130396,0.608465791,-0.038365293,0.521698415,0.54300195,-0.050632115,0.526652157,0.499904901,-0.060318686,0.533869147,0.459280163,-0.067779504
A,0.537768006,0.797477305,3.41E-09,0.58964473,0.761624753,0.000386173,0.617970645,0.690973282,-0.000892351,0.626576066,0.626505613,-0.008988324,0.637329578,0.574622214,-0.018913778,0.598103583,0.59299773,0.028431093,0.61177963,0.521781921,0.019796703,0.621269763,0.476383865,0.009917811,0.629046738,0.436307609,0.001515687,0.573283017,0.582429469,0.010622021,0.587415576,0.497879356,0.003559492,0.598056197,0.444736838,-0.011611578,0.60883975,0.39630726,-0.023786636,0.547143996,0.587371528,-0.011734536,0.554957926,0.503513575,-0.022657,0.563714623,0.452612638,-0.037750266,0.573947191,0.407887518,-0.048920926,0.519438088,0.607203364,-0.036183283,0.521615922,0.541767955,-0.048481505,0.527115762,0.498473555,-0.058573503,0.534979522,0.457364976,-0.066326313
A,0.538051009,0.79784894,3.45E-09,0.589877963,0.761396945,0.000983275,0.617810488,0.6907956,4.92E-05,0.626210809,0.62652117,-0.007868475,0.637221754,0.574490786,-0.017613029,0.598266363,0.59254086,0.029768553,0.61182332,0.52110374,0.021521954,0.621223867,0.475710124,0.011806796,0.628966033,0.435556829,0.00349794,0.573405921,0.582177222,0.011723563,0.587165356,0.497518271,0.005060972,0.597614527,0.444472879,-0.009922235,0.608265698,0.396152496,-0.021955853,0.547237396,0.587234855,-0.010885958,0.55473417,0.503296196,-0.02143359,0.56324023,0.452528358,-0.036289133,0.573281705,0.407829791,-0.047321569,0.519518375,0.607167184,-0.035576131,0.521592796,0.541797757,-0.047576219,0.527087092,0.498564243,-0.057449616,0.53493619,0.457430363,-0.065049849
A,0.529745758,0.793526888,4.84E-09,0.581868589,0.75651443,0.003710822,0.611766219,0.688667536,0.005802218,0.621932924,0.625648439,0.001279549,0.63121134,0.576208532,-0.00503991,0.591512263,0.593529642,0.030020555,0.60650456,0.526562929,0.023164501,0.61666584,0.482743979,0.015386268,0.624893546,0.443658352,0.008844189,0.568142116,0.580775857,0.012653581,0.583303511,0.497705221,0.006859782,0.59500277,0.44469744,-0.006314838,0.606273234,0.397313535,-0.016936747,0.54240799,0.584150016,-0.008714346,0.550802827,0.500575602,-0.019717628,0.559545219,0.449116766,-0.034391921,0.569323599,0.405110687,-0.044637572,0.513839722,0.602493048,-0.031621903,0.516400099,0.541281104,-0.043654129,0.52119112,0.500046372,-0.053427521,0.528153181,0.462327957,-0.060523845
A,0.517689407,0.799150705,5.80E-09,0.569754303,0.761965156,-0.002773561,0.599053204,0.690975666,-0.003760847,0.609044194,0.62598151,-0.010508146,0.619188905,0.574755549,-0.018694151,0.576861501,0.595272481,0.02629596,0.591647983,0.526975811,0.017869418,0.601384878,0.482406974,0.00841529,0.609850764,0.442504138,0.000586497,0.552531302,0.583439291,0.011175825,0.567327201,0.500921547,0.004039094,0.578428507,0.448259413,-0.01075257,0.589659572,0.400119185,-0.022654707,0.525946736,0.58730191,-0.008636109,0.533853471,0.504584193,-0.020731082,0.542500257,0.452933609,-0.036312159,0.552597344,0.408237517,-0.047372777,0.496929049,0.606073737,-0.030698806,0.497949243,0.542624652,-0.043415915,0.503378868,0.50173831,-0.05368001,0.511057019,0.464831144,-0.06142877
A,0.511395812,0.796742201,4.92E-09,0.563397467,0.757791042,-0.001305487,0.59161824,0.687713504,-0.001771968,0.601151526,0.622930408,-0.008356309,0.611793041,0.572951436,-0.016491247,0.570861995,0.590792298,0.027502315,0.584692299,0.52206856,0.01946271,0.593115568,0.477187991,0.009898531,0.600031435,0.437420249,0.001883744,0.545401752,0.57942605,0.011774491,0.559035718,0.496302605,0.00494269,0.568638921,0.443871677,-0.010665297,0.57776016,0.395949394,-0.023056284,0.517617106,0.583895802,-0.008432074,0.524418592,0.501208365,-0.02002465,0.532256544,0.450359017,-0.036784612,0.540792882,0.405678242,-0.048663586,0.487570256,0.603943944,-0.03059138,0.48947373,0.540245056,-0.043128375,0.494920045,0.49845615,-0.054098673,0.501614392,0.459211528,-0.062325932
A,0.507704854,0.796251416,4.21E-09,0.560626745,0.757967532,-0.000470837,0.590313315,0.686548948,6.87E-05,0.599587023,0.621356368,-0.005629518,0.610476851,0.572079837,-0.012841556,0.570349336,0.593060851,0.029318349,0.584749103,0.522607267,0.021987366,0.593591511,0.476893425,0.013107145,0.600381851,0.436342478,0.005553652,0.544050872,0.580800772,0.013512138,0.559434652,0.496877164,0.007523502,0.569628656,0.443152308,-0.007216027,0.579210579,0.394364774,-0.019069161,0.516125143,0.584104955,-0.006818457,0.525225878,0.501512051,-0.017626368,0.533798993,0.450707436,-0.033379063,0.543263316,0.406119466,-0.044601496,0.485935986,0.602039456,-0.029147057,0.489412755,0.538719058,-0.041058999,0.495172262,0.496884078,-0.051475041,0.502544403,0.457147688,-0.059300281
